,r_fighter,b_fighter,r_odds,b_odds,r_ev,b_ev,date,winner,title_bout,weight_class,gender,no_of_rounds,b_current_lose_streak,b_current_win_streak,b_draw,b_avg_sig_str_landed,b_avg_sig_str_pct,b_avg_sub_att,b_avg_td_landed,b_avg_td_pct,b_longest_win_streak,b_losses,b_total_rounds_fought,b_total_title_bouts,b_win_by_decision_majority,b_win_by_decision_split,b_win_by_decision_unanimous,b_win_by_ko_tko,b_win_by_submission,b_win_by_tko_doctor_stoppage,b_wins,b_stance,b_height_cms,b_reach_cms,b_weight_lbs,r_current_lose_streak,r_current_win_streak,r_draw,r_avg_sig_str_landed,r_avg_sig_str_pct,r_avg_sub_att,r_avg_td_landed,r_avg_td_pct,r_longest_win_streak,r_losses,r_total_rounds_fought,r_total_title_bouts,r_win_by_decision_majority,r_win_by_decision_split,r_win_by_decision_unanimous,r_win_by_ko_tko,r_win_by_submission,r_win_by_tko_doctor_stoppage,r_wins,r_stance,r_height_cms,r_reach_cms,r_weight_lbs,r_age,b_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,b_match_weightclass_rank,r_match_weightclass_rank,r_womens_flyweight_rank,r_womens_featherweight_rank,r_womens_strawweight_rank,r_womens_bantamweight_rank,r_heavyweight_rank,r_light_heavyweight_rank,r_middleweight_rank,r_welterweight_rank,r_lightweight_rank,r_featherweight_rank,r_bantamweight_rank,r_flyweight_rank,r_pound_for_pound_rank,b_womens_flyweight_rank,b_womens_featherweight_rank,b_womens_strawweight_rank,b_womens_bantamweight_rank,b_heavyweight_rank,b_light_heavyweight_rank,b_middleweight_rank,b_welterweight_rank,b_lightweight_rank,b_featherweight_rank,b_bantamweight_rank,b_flyweight_rank,b_pound_for_pound_rank,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds,city,region,country
3430,Jumabieke Tuerxun,Leandro Issa,115,-125,115.0,80.0,2014-07-06,Blue,False,Bantamweight,MALE,3,1,0,0,17.0,0.31,1.0,2.0,0.2,0,1,2,0,0,0,0,0,0,0,0,Orthodox,170.18,175.26,135,1,0,0,12.0,0.35,2.0,1.0,0.11,0,1,3,0,0,0,0,0,0,0,0,Orthodox,170.18,170.18,135,28,30,0,0,0,0,0,-1,0,0,0,0.0,5.08,-2,5.0,-1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Armbar,3,3:49,829,145,260,,,,,Las Vegas,Nevada,USA
3428,Justin Scoggins,Dustin Ortiz,-290,260,34.48275862,260.0,2014-07-06,Blue,False,Flyweight,MALE,3,0,1,0,45.33333333,0.503333333,0.0,2.666666667,0.423333333,1,1,9,0,0,1,0,1,0,0,2,Orthodox,165.1,165.1,125,0,2,0,44.0,0.655,0.0,4.0,0.63,2,0,4,0,0,0,1,1,0,0,2,Southpaw,170.18,167.64,125,22,25,0,-1,-1,0,-1,5,0,0,0,-5.08,-2.54,-3,1.33333333,0.0,-1.333333333,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,13,,Blue,S-DEC,,3,5:00,900,115,395,,,,,Las Vegas,Nevada,USA
3426,Dhiego Lima,Eddie Gordon,-150,140,66.66666667,140.0,2014-07-06,Blue,True,Middleweight,MALE,4,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,182.88,193.04,185,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,187.96,187.96,170,25,30,0,0,0,0,0,0,0,0,0,-5.08,5.08,-5,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1,1:11,71,200,220,,,,,Las Vegas,Nevada,USA
3425,Corey Anderson,Matt Van Buren,-265,245,37.73584906,245.0,2014-07-06,Red,True,Light Heavyweight,MALE,4,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,195.58,193.04,205,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,190.5,200.66,205,24,28,0,0,0,0,0,0,0,0,0,5.08,-7.62,-4,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1,1:01,61,120,454,,,,,Las Vegas,Nevada,USA
3424,Frankie Edgar,BJ Penn,-370,330,27.02702703,330.0,2014-07-06,Red,False,Featherweight,MALE,5,3,0,0,39.0,0.566818182,0.545454545,1.181818182,0.373636364,3,10,65,11,0,0,1,6,4,1,12,Orthodox,175.26,177.8,155,0,1,0,60.53333333,0.418666667,0.4,3.066666667,0.294666667,5,5,55,7,0,0,7,2,1,0,10,Orthodox,167.64,172.72,145,32,35,-3,-1,-2,2,-5,10,4,5,3,7.62,5.08,-3,-21.53333333,0.145454545,-1.884848485,0,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,Red,KO/TKO,Punches,3,4:16,856,-125,750,1230,1350,325,1200,Las Vegas,Nevada,USA
3427,Derrick Lewis,Guto Inocente,-185,170,54.05405405,170.0,2014-07-06,Red,False,Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,190.5,195.58,205,0,1,0,22.0,0.81,0.0,1.0,1.0,1,0,1,0,0,0,0,1,0,0,1,Orthodox,190.5,200.66,260,29,28,0,-1,-1,-1,0,-1,0,-1,0,0.0,-5.08,1,-22.0,0.0,-1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1,3:30,210,450,324,,,,,Las Vegas,Nevada,USA
3438,Urijah Faber,Alex Caceres,-705,570,14.18439716,570.0,2014-07-05,Red,False,Bantamweight,MALE,3,0,2,0,48.22222222,0.527777778,1.333333333,0.222222222,0.222222222,2,4,23,0,0,2,1,0,2,0,5,Southpaw,177.8,185.42,145,1,0,0,44.0,0.497777778,0.666666667,1.444444444,0.371111111,4,3,26,3,0,0,2,0,4,0,6,Orthodox,167.64,170.18,135,35,26,1,2,-2,-1,-1,-3,-3,0,-2,10.16,15.24,9,4.22222222,0.666666666,-1.222222222,0,11,2,,,,,,,,,,,2,,,,,,,,,,,,,11,,,Red,SUB,Rear Naked Choke,3,1:09,669,167,1185,-105,2540,584,1950,Las Vegas,Nevada,USA
3442,Luke Zachrich,Guilherme Vasconcelos,160,-170,160.0,58.82352941,2014-07-05,Red,False,Middleweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,182.88,187.96,185,1,0,0,3.0,0.27,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,187.96,187.96,185,32,28,1,0,0,0,1,-1,0,0,0,-5.08,0.0,4,-3.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,500,241,652,300,455,450,Las Vegas,Nevada,USA
3440,Chris Camozzi,Bruno Santos,-240,220,41.66666667,220.0,2014-07-05,Blue,False,Middleweight,MALE,3,1,0,0,12.0,0.5,1.0,1.0,0.08,0,1,3,0,0,0,0,0,0,0,0,Orthodox,175.26,175.26,185,2,0,0,46.9,0.429,0.3,0.0,0.0,4,4,26,0,0,2,2,0,1,1,6,Orthodox,187.96,193.04,185,27,26,1,0,-4,-6,3,-23,0,-1,-1,-12.7,-17.78,1,-34.9,0.7,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,105,495,590,1790,495,1150,Las Vegas,Nevada,USA
3439,Kenny Robertson,Ildemar Alcantara,115,-125,115.0,80.0,2014-07-05,Red,False,Welterweight,MALE,3,0,1,0,31.25,0.4625,1.5,3.0,0.8075,2,1,11,0,0,1,1,0,1,0,3,Orthodox,187.96,198.12,185,0,1,0,24.8,0.556,0.6,0.6,0.432,1,3,10,0,0,0,0,0,2,0,2,Orthodox,177.8,187.96,170,30,31,0,0,1,1,2,1,0,0,-1,10.16,10.16,-1,6.45,0.9,2.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,325,220,350,600,814,400,Las Vegas,Nevada,USA
3441,George Roop,Rob Font,-185,170,54.05405405,170.0,2014-07-05,Blue,False,Bantamweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,180.34,135,0,1,0,37.63636364,0.37,0.090909091,0.727272727,0.355454545,2,6,27,0,0,1,2,2,0,0,5,Orthodox,185.42,182.88,135,32,27,0,-1,-2,-5,6,-27,0,-2,0,-12.7,-2.54,5,-37.63636364,-0.090909091,-0.727272727,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,2:19,139,205,405,480,1465,305,350,Las Vegas,Nevada,USA
3437,Marcus Brimage,Russell Doane,-115,105,86.95652174,105.0,2014-07-05,Blue,False,Bantamweight,MALE,3,0,1,0,43.0,0.5,1.0,0.0,0.0,1,0,2,0,0,0,0,0,1,0,1,Orthodox,170.18,177.8,135,1,0,0,58.75,0.3225,0.0,0.25,0.25,3,1,10,0,0,1,2,0,0,0,3,Southpaw,162.56,180.34,135,29,27,1,1,-2,-2,1,-8,0,0,1,7.62,-2.54,2,-15.75,1.0,-0.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,200,235,1400,475,450,590,Las Vegas,Nevada,USA
3436,Uriah Hall,Thiago Santos,-310,255,32.25806452,255.0,2014-07-05,Red,False,Middleweight,MALE,3,0,1,0,3.5,0.215,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,Orthodox,187.96,193.04,205,0,1,0,35.0,0.553333333,0.0,1.333333333,0.303333333,1,2,7,1,0,0,0,0,0,1,1,Orthodox,182.88,200.66,185,29,30,0,0,0,0,1,-5,-1,0,0,5.08,-7.62,-1,-31.5,0.0,-1.333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,249,495,1305,1790,-110,1150,Las Vegas,Nevada,USA
3435,Ronda Rousey,Alexis Davis,-900,700,11.11111111,700.0,2014-07-05,Red,True,Women's Bantamweight,FEMALE,5,0,3,0,49.0,0.45,1.0,1.0,0.553333333,3,0,9,0,0,1,2,0,0,0,3,Orthodox,167.64,172.72,125,0,3,0,20.33333333,0.576666667,1.333333333,2.333333333,0.583333333,3,0,5,3,0,0,0,1,2,0,3,Orthodox,170.18,172.72,135,27,29,0,0,0,0,0,4,-3,-1,-2,-2.54,0.0,-2,28.66666667,-0.333333333,-1.333333333,0,2,0,,,,0,,,,,,,,,10,,,,2,,,,,,,,,,Red,KO/TKO,Punches,1,0:16,16,645,1850,-280,1385,450,1600,Las Vegas,Nevada,USA
3434,Chris Weidman,Lyoto Machida,-185,170,54.05405405,170.0,2014-07-05,Red,True,Middleweight,MALE,5,0,2,0,30.94117647,0.541176471,0.470588235,0.823529412,0.361764706,8,4,44,4,0,1,6,5,1,0,13,Southpaw,185.42,187.96,185,0,7,0,25.28571429,0.462857143,1.0,2.142857143,0.801428571,7,0,14,2,0,0,2,3,2,0,7,Orthodox,187.96,198.12,185,30,36,0,-5,1,6,-4,30,2,2,-1,-2.54,-10.16,-6,5.65546218,-0.529411765,-1.319327731,0,3,0,,,,,,,0,,,,,,5,,,,,,,3,,,,,,,Red,U-DEC,,5,5:00,1500,240,475,430,1915,285,360,Las Vegas,Nevada,USA
3454,James Te Huna,Nate Marquardt,-200,170,50.0,170.0,2014-06-28,Blue,False,Middleweight,MALE,5,2,0,0,25.125,0.521875,0.8125,1.6875,0.496875,4,6,34,1,0,0,4,4,2,0,10,Orthodox,182.88,187.96,185,2,0,0,29.375,0.5525,0.125,1.375,0.185,4,3,14,0,0,0,2,3,0,0,5,Orthodox,187.96,190.5,185,32,35,0,0,0,5,-3,20,1,1,2,-5.08,-2.54,-3,-4.25,0.6875,0.3125,0,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,neither,SUB,Armbar,1,4:34,274,416,650,1500,400,112,500,Auckland,New Zealand,New Zealand
3463,Gian Villante,Sean O'Connell,-265,245,37.73584906,245.0,2014-06-28,Red,False,Light Heavyweight,MALE,3,1,0,0,15.0,0.6,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,185.42,187.96,205,1,0,0,34.66666667,0.476666667,0.0,1.333333333,0.416666667,1,2,8,0,0,0,0,1,0,0,1,Orthodox,190.5,193.04,205,28,30,0,0,-1,-1,1,-7,0,-1,0,-5.08,-5.08,-2,-19.66666667,0.0,-1.333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,206,700,,,,,Auckland,New Zealand,New Zealand
3462,Dan Hooker,Ian Entwistle,-120,110,83.33333333,110.0,2014-06-28,Red,False,Featherweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,162.56,135,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Switch,182.88,190.5,155,24,27,0,0,0,0,0,0,0,0,0,-17.78,-27.94,-3,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Elbows,1,3:34,214,225,658,,,,,Auckland,New Zealand,New Zealand
3461,Neil Magny,Rodrigo de Lima,-290,260,34.48275862,260.0,2014-06-28,Red,False,Welterweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,190.5,155,0,2,0,40.6,0.388,0.0,2.2,0.408,2,2,13,0,0,0,3,0,0,0,3,Orthodox,190.5,203.2,170,26,23,0,-2,-2,-3,2,-13,0,0,0,-20.32,-12.7,3,-40.6,0.0,-2.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,2,2:32,452,131,700,,,,,Auckland,New Zealand,New Zealand
3460,Chris Indich,Vik Grujic,-105,-105,95.23809524,95.23809524,2014-06-28,Blue,False,Welterweight,MALE,3,1,0,0,4.0,0.12,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,185.42,170,1,0,0,12.0,0.24,2.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,177.8,185.42,170,27,37,0,0,0,0,0,0,0,0,0,2.54,0.0,-10,-8.0,-2.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,4:55,295,207,215,,,,,Auckland,New Zealand,New Zealand
3459,Richie Vaculik,Roldan Sangcha-an,-125,115,80.0,115.0,2014-06-28,Red,False,Flyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,162.56,165.1,125,1,0,0,2.0,0.28,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,167.64,175.26,125,31,23,1,0,0,0,1,-1,0,0,0,-5.08,-10.16,8,-2.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,225,,,,,,Auckland,New Zealand,New Zealand
3458,Jake Matthews,Dashon Johnson,-165,155,60.60606061,155.0,2014-06-28,Red,False,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,177.8,145,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,185.42,170,19,26,0,0,0,0,0,0,0,0,0,-10.16,-7.62,-7,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Triangle Choke,3,3:16,796,293,430,,,,,Auckland,New Zealand,New Zealand
3457,Robert Whittaker,Mike Rhodes,-250,230,40.0,230.0,2014-06-28,Red,False,Welterweight,MALE,3,1,0,0,51.0,0.48,1.0,2.0,0.5,0,1,3,0,0,0,0,0,0,0,0,Orthodox,185.42,187.96,170,2,0,0,50.75,0.3525,0.0,0.25,0.25,2,2,10,1,0,0,1,1,0,0,2,Orthodox,182.88,185.42,185,23,24,1,0,-2,-2,1,-7,-1,-1,0,2.54,2.54,-1,0.25,1.0,1.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,143,383,,,,,Auckland,New Zealand,New Zealand
3456,Hatsu Hioki,Charles Oliveira,185,-200,185.0,50.0,2014-06-28,Blue,False,Featherweight,MALE,3,0,1,0,19.9,0.482,1.2,0.9,0.309,2,5,18,0,0,0,0,0,5,0,5,Orthodox,177.8,187.96,155,0,1,0,34.83333333,0.438333333,0.833333333,2.166666667,0.523333333,2,3,18,0,0,1,2,0,0,0,3,Orthodox,180.34,177.8,145,30,24,0,0,0,2,-2,0,0,0,5,-2.54,10.16,6,-14.93333333,0.366666667,-1.266666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Anaconda Choke,2,4:32,572,230,158,,,,,Auckland,New Zealand,New Zealand
3455,Soa Palelei,Jared Rosholt,155,-165,155.0,60.60606061,2014-06-28,Blue,False,Heavyweight,MALE,3,0,2,0,33.5,0.485,0.0,2.0,0.55,2,0,6,0,0,0,2,0,0,0,2,Orthodox,187.96,190.5,265,0,3,0,16.75,0.7025,0.0,1.75,1.0,3,1,8,0,0,0,0,3,0,0,3,Orthodox,193.04,205.74,265,36,27,0,-1,-1,-1,1,-2,0,-3,0,-5.08,-15.24,9,16.75,0.0,0.25,0,,14,,,,,14,,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,1150,300,,,,,Auckland,New Zealand,New Zealand
3449,Colton Smith,Diego Ferreira,170,-185,170.0,54.05405405,2014-06-28,Blue,False,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,175.26,187.96,155,2,0,0,17.33333333,0.47,1.0,3.0,0.363333333,1,2,8,1,0,0,1,0,0,0,1,Orthodox,182.88,180.34,155,26,29,2,0,-1,-1,2,-8,-1,0,0,-7.62,7.62,-3,-17.33333333,-1.0,-3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,1,0:38,38,,,,,,,San Antonio,Texas,USA
3453,Aleksei Oleinik,Anthony Hamilton,-140,130,71.42857143,130.0,2014-06-28,Red,False,Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,195.58,193.04,260,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,187.96,203.2,240,37,34,0,0,0,0,0,0,0,0,0,7.62,-10.16,3,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Neck Crank,1,2:18,138,,,,,,,San Antonio,Texas,USA
3451,Marcelo Guimaraes,Andy Enz,170,-200,170.0,50.0,2014-06-28,Red,False,Middleweight,MALE,3,1,0,0,69.0,0.3,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,190.5,198.12,185,1,0,0,55.0,0.555,0.0,1.0,0.08,1,1,5,0,0,1,0,0,0,0,1,Orthodox,182.88,185.42,185,31,22,0,0,-1,-1,0,-2,0,0,0,7.62,12.7,9,14.0,0.0,-1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,,,,,,,San Antonio,Texas,USA
3450,Johnny Bedford,Cody Gibson,-185,170,54.05405405,170.0,2014-06-28,Blue,False,Bantamweight,MALE,3,1,0,0,18.0,0.33,1.0,4.0,0.66,0,1,3,0,0,0,0,0,0,0,0,Orthodox,177.8,180.34,135,2,0,0,42.5,0.545,0.0,1.25,0.415,2,2,9,0,0,0,0,2,0,0,2,Orthodox,177.8,180.34,135,31,26,1,0,-2,-2,1,-6,0,-2,0,0.0,0.0,5,-24.5,1.0,2.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,0:38,38,,,,,,,San Antonio,Texas,USA
3443,Cub Swanson,Jeremy Stephens,-225,205,44.44444444,205.0,2014-06-28,Red,False,Featherweight,MALE,5,0,3,0,30.83333333,0.468333333,0.5,1.388888889,0.378888889,3,8,45,0,0,1,4,4,0,1,10,Orthodox,172.72,180.34,145,0,5,0,35.83333333,0.461666667,0.166666667,1.0,0.666666667,5,1,13,0,0,0,1,4,0,0,5,Orthodox,172.72,177.8,145,30,28,0,-2,-2,5,-7,32,0,1,0,0.0,2.54,2,-5.0,0.333333333,0.388888889,0,11,4,,,,,,,,,,4,,,,,,,,,,,,,11,,,,Red,U-DEC,,5,5:00,1500,,,,,,,San Antonio,Texas,USA
3448,Joe Ellenberger,James Moontasri,-177,166,56.49717514,166.0,2014-06-28,Red,False,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Switch,177.8,180.34,170,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,175.26,182.88,155,29,26,0,0,0,0,0,0,0,0,0,2.54,-2.54,3,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,,,,,,,San Antonio,Texas,USA
3447,Clint Hester,Antonio Braga Neto,140,-150,140.0,66.66666667,2014-06-28,Red,False,Middleweight,MALE,3,0,1,0,6.0,0.4,1.0,1.0,0.33,1,0,1,0,0,0,0,0,1,0,1,Orthodox,190.5,195.58,185,0,3,0,55.0,0.426666667,0.0,1.0,0.553333333,3,0,8,0,0,0,1,1,0,1,3,Orthodox,187.96,195.58,205,27,26,0,-2,-2,-2,0,-7,0,-2,1,2.54,0.0,1,-49.0,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,,,,,,,San Antonio,Texas,USA
3446,Ricardo Lamas,Hacran Dias,-270,248,37.03703704,248.0,2014-06-28,Red,False,Featherweight,MALE,3,1,0,0,29.5,0.445,0.5,3.0,0.415,1,1,6,0,0,0,1,0,0,0,1,Orthodox,172.72,175.26,155,1,0,0,26.8,0.428,1.0,1.2,0.248,4,1,13,1,0,0,1,2,1,0,4,Orthodox,172.72,180.34,145,32,30,0,0,-3,-3,0,-7,-1,-2,-1,0.0,-5.08,2,2.7,-0.5,1.8,0,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,San Antonio,Texas,USA
3445,Cezar Ferreira,Andrew Craig,-270,248,37.03703704,248.0,2014-06-28,Red,False,Middleweight,MALE,3,1,0,0,33.8,0.49,0.0,0.6,0.232,2,2,13,0,0,1,1,1,0,0,3,Orthodox,185.42,193.04,170,1,0,0,15.75,0.4125,0.25,0.75,0.1875,3,1,8,1,0,1,1,0,1,0,3,Southpaw,185.42,198.12,185,29,28,0,0,-1,0,-1,5,-1,1,-1,0.0,-5.08,1,18.05,-0.25,-0.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,San Antonio,Texas,USA
3444,Kelvin Gastelum,Nico Musoke,-275,250,36.36363636,250.0,2014-06-28,Red,False,Welterweight,MALE,3,0,2,0,28.5,0.465,0.5,1.5,0.7,2,0,4,0,0,0,1,0,1,0,2,Orthodox,182.88,190.5,170,0,3,0,34.66666667,0.48,0.333333333,1.666666667,0.5,3,0,7,1,0,2,0,0,1,0,3,Southpaw,175.26,180.34,185,22,28,0,-1,-1,-1,0,-3,-1,0,0,7.62,10.16,-6,-6.16666667,0.166666667,-0.166666667,0,,11,,,,,,,,11,,,,,,,,,,,,,,,,,,,Red,,,,,,,,,,,,San Antonio,Texas,USA
3452,Ray Borg,Shane Howell,-460,410,21.73913043,410.0,2014-06-28,Red,False,Flyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,175.26,125,1,0,0,12.0,0.44,2.0,5.0,0.62,0,1,3,0,0,0,0,0,0,0,0,Orthodox,162.56,160.02,135,20,30,1,0,0,0,1,-3,0,0,0,10.16,15.24,-10,-12.0,-2.0,-5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,1,2:17,137,,,,,,,San Antonio,Texas,USA
3470,Valerie Letourneau,Elizabeth Phillips,125,-135,125.0,74.07407407,2014-06-14,Red,False,Women's Bantamweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,165.1,135,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,172.72,115,31,27,0,0,0,0,0,0,0,0,0,-2.54,-7.62,4,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,168,179,1595,640,515,750,Vancouver,British Columbia,Canada
3474,Jason Saggo,Josh Shockley,-105,-105,95.23809524,95.23809524,2014-06-14,Red,False,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185.42,187.96,155,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,180.34,155,28,24,0,0,0,0,0,0,0,0,0,5.08,7.62,4,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1,4:57,297,440,200,205,574,1150,525,Vancouver,British Columbia,Canada
3473,Roland Delorme,Michinori Tanaka,140,-150,140.0,66.66666667,2014-06-14,Blue,False,Bantamweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,170.18,135,1,0,0,29.4,0.484,1.4,2.0,0.25,2,2,11,0,0,0,1,0,2,0,3,Orthodox,175.26,180.34,135,30,23,1,0,-2,-3,2,-11,0,0,-2,-10.16,-10.16,7,-29.4,-1.4,-2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,413,125,300,800,926,603,Vancouver,British Columbia,Canada
3472,Kajan Johnson,Tae Hyun Bang,-185,170,54.05405405,170.0,2014-06-14,Blue,False,Lightweight,MALE,3,1,0,0,26.0,0.39,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Switch,175.26,180.34,155,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,190.5,155,30,31,-1,0,0,0,-1,3,0,0,0,-5.08,-10.16,-1,26.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,3,2:01,721,-105,477,311,972,460,415,Vancouver,British Columbia,Canada
3471,Yves Jabouin,Mike Easton,200,-220,200.0,45.45454545,2014-06-14,Red,False,Bantamweight,MALE,3,3,0,0,51.5,0.371666667,0.0,0.833333333,0.2,3,3,17,0,1,0,1,1,0,0,3,Southpaw,167.64,177.8,135,1,0,0,30.71428571,0.441428571,0.0,0.714285714,0.237142857,3,3,16,0,0,3,1,0,0,0,4,Orthodox,170.18,172.72,135,35,30,-2,0,0,-1,0,1,0,1,0,-2.54,5.08,5,20.78571429,0.0,0.119047619,0,8,,,,,,,,,,,,,,,,,,,,,,,,,8,,,Blue,U-DEC,,3,5:00,900,280,114,2000,1000,1020,400,Vancouver,British Columbia,Canada
